"HITID","name","intro","gender","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"324N5FAHSXQCXCRHBW0V2UAMKS2VKG","名门正妻","她天生六指，被母亲厌弃，父亲厌恶，妹妹厌恨，家人遗忘，好在有曾祖母庇护，才得于平安长大；  她年纪渐长，因父母忽视，亲妹仇视，庶妹嫉恨，宛如隐形，幸得叔祖全心疼爱，才定下相宜婚约；  婚约一波三折，终顺利举行，可太后御赐的贵妾，青梅竹马的表妹，仰慕英雄的才女接踵而来，环伺夫君身侧；面对挑衅、挑拨和阴谋诡计，她绽颜淡笑：我是正室，自会让你们明白什么是正室的气度，更会让你们清楚什么是正室的威严。","female","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","男、女读者都可以","No","no_agreement","2018-02-04 21:33:00 UTC"
"3H5TOKO3D9Y64KNDPW57JL5R6DM64B","清朝求生记","小女子生平无大志，只想混吃混喝平安度日，结果赶上恶俗的清穿也就罢了，居然还搅入夺嫡的烂事里，从这个阿哥府到那个阿哥府，从宫外到宫内，这清朝求生为什么那么难？  罢了罢了，且看小女子如何努力争取在皇室纠纷中悠然种田。  PS：本文系清水文，口味重的朋友怕是要失望了。宫斗戏不会太多，或者根本就不会有。这只是女主在清朝皇室里的家长里短。","female","A2WGW5Y3ZFBDEC","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 22:00:05 UTC"
"35U0MRQMUJMVN3CW9OSO9BRV4XCVO0","放开那个女巫","程岩原以为穿越到了欧洲中世纪，成为了一位光荣的王子。但这世界似乎跟自己想的不太一样？女巫真实存在，而且还真具有魔力？  女巫种田文，将种田进行到底。","male","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 21:47:59 UTC"
"3N2YPY1GI6D9BCZ7FAPS4ZXH0V6VEW","芸仙","小女子缔造修仙神话！  内宅争斗，无所畏惧；俗世流浪，奇遇连连；门派修仙，一飞冲天。  内宅女孩周身法宝，翻转修真界。背负母亲的期望，手牵呆呆美弟弟，左肩爱美的灵珠仙子，右肩强大的纯情木灵，且看小女子勇闯修真路。","female","A2WGW5Y3ZFBDEC","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 21:55:55 UTC"
"3LAZVA75NI6MQCEULE8D76UK7ZJO2L","武极天下","一个梦想进入武府圣地的普通少年，立志追求极致武学。  然而面对竞争激烈的考核，又有世家子弟的借势压人，小小平凡少年如何立足？  宗门传承严格保密，核心功法概不外传，在功法传承如此难得天衍大陆，即便进了武府和宗门，想学到顶级武学又谈何容易？  来自神域的小小魔方，展开一个强者的世界。  功法要学就学最顶尖。  生活职业要选就选别人都不会的。  热血的对决，天才的竞争，三尺枪芒，千里直驱，武道极致，独步天下！","male","A3GLMBZSG3VU4P","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 21:11:29 UTC"
"3J5XXLQDHMQ61EJAQQ8WL8TK96H3VE","江湖遍地卖装备","一个关于宋朝杀手跌落到网络游戏《江湖》里的故事……  似乎，有人说这世上没有三句话说不完的故事。  果然如此，居然用一句话就说完了!  那再补两句好了——  跨越时空太滥，网游太多，武侠太扑。  那么跨越时空+网游+武侠=？  点进来看看。  －－－－－－－－－－－－－－－－－－－－－－  QQ群号：50850033（进群需验证起点ID）  50827712（感谢蘋果提供）  49922801（感谢海天一色提供）  －－－－－－－－－－－－－－－－－－－－－－  《胭脂大宋》双册实体版已上市。  《猫游记》三册实体版已上市。  －－－－－－－－－－－－－－－－－－－－－－  本书已完结，可单章订阅^^","female","A2R2YZTSME1K3F","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:50:01 UTC"
"3QO7EE372O2JZ1R6JKTSX4SOG6EQBX","古代养儿记","一朝穿越后，成了信德郡王府的侧室夫人。这苦逼的宅斗，是一项深刻的技术活啊。  她只是想赏赏花，听听戏，种种田。  嗯，还有养养小包子，过过幽闲的淡定日子。。。  ***************  推荐关关VIP完结文《重生在康熙初年》《宋娘》  推荐VIP完结文《贵女悠闲生活》  ***************","female","A2WGW5Y3ZFBDEC","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:59:29 UTC"
"39WICJI5AT7NAYOKRNXZ6E6GXHN3ZE","奥术神座","“知识就等于力量。”  “所谓神，不过是强大一点的奥术师。”  带着一大堆知识的夏风穿越而来了。","male","A2NJTYYY37DNO","男、女读者都可以","A8TIL9U6YHG5","男、女读者都可以","Yes","男、女读者都可以","2018-02-04 21:03:57 UTC"
"3087LXLJ6MVLOPYN7OL91OSRI090FS","九重紫","窦昭觉得自己可能活不长了。  她这些日子总梦见自己回到了小时候，坐在开满了紫藤花的花架子下摆动着两条肥肥的小腿，白白胖胖像馒头似的乳娘正喂她吃饭……可当她真的回到小时候，人生又会有怎样的不同呢？  《九重紫》，讲述一个重生的故事！  ※  如无特殊情况，每晚20点左右更新！  已完结作品《以和为贵》、《好事多磨》、《庶女攻略》、《花开绣锦》，保证坑品，欢迎新老读者阅读点击、收藏、订阅。  O(∩_∩)O~  ※","female","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男、女读者都可以","Yes","男、女读者都可以","2018-02-04 21:38:15 UTC"
"3JMQI2OLFZKRB1CYHOSHO0LJEG3DN4","玄界之门","天降神物！异血附体！  群仙惊惧！万魔退避！  一名从东洲大陆走出的少年。  一具生死相依的红粉骷髅。  一个立志成为至强者的故事。  一段叱咤星河，大闹三界的传说。  忘语新书，已完本《凡人修仙传》》《魔天记》。《凡人修仙传》续作，《《凡人修仙之仙界篇》已经在起点中文网上传了，欢迎大家继续支持哦！","male","A8TIL9U6YHG5","女性读者","A2WGW5Y3ZFBDEC","男性读者","No","no_agreement","2018-02-04 21:14:45 UTC"
"3L2OEKSTW9P965KL7IQCJO5P79B8YK","贤妻有毒","弃妇重生，无怨有悔。  不求报仇，只求远离。  就算造化弄人，  逃不开，躲不掉，一次次让他们再重遇。  她却依然坚守着自己平淡的幸福。","female","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:52:15 UTC"
"3ZG552ORAMJHGWNRMQUR2YOS3SH2V2","斗战狂潮","双月当空，无限可能的英魂世界   孤寂黑暗，神秘古怪的嬉命小丑   百城联邦，三大帝国，异族横行，魂兽霸幽   这是一个英雄辈出的年代，人类卧薪尝胆重掌地球主权，孕育着进军高纬度的野望！   重点是……二年级的废柴学长王同学，如何使用嬉命轮盘，撬动整个世界，学妹们，请注意，学长来了！！！   斗战一群：21222419（两千人战力群）  斗战二群：12962047   骷髅的微信公共号：kuloujingling00   新浪微博：骷髅精灵","male","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:42:46 UTC"
"341H3G5YF0TRT6PN80FG4G89U530ZG","佟家小妾","【起点女生网一组B班签约作品】  莫名地，我从现代穿到了古代，而且一穿过来就是佟府一个不得宠的小妾。  即来之，则安之，我不过想多存些钱，在府里安静地生活，再不济就离府安静地安家落户。  但生活就是这样，计划赶不上变化。  …………  受过伤，你是否还相信爱？这一次，我选择相信。  欢迎加入QQ群：94562389  小丫新书：《花好悦圆》  简介：连逢抄家与退亲，  命运坎坷又如何？  走过荆棘路，处处花好月也圆。","female","A3GLMBZSG3VU4P","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:47:39 UTC"
"3YOAVL4CA0W8SU7OR12IGJYMBHIZ4U","福运来","新坑活色生仙～～欢迎来跳～～  阿福觉得自己这辈子，就与顶替二字结下不解之缘。遇到好事时，总是自己被别人顶掉，遇到坏事时，总是自己去顶掉别人。顶来顶去，一路顶进皇宫里＝＝  她的心愿是，少看少听少说，平平安安熬到出宫，找个老实听话男人嫁了，好好过自己的下半辈子。  朴素的愿望一次又一次受到挑战，看到不该看的，听到不该听的——还说了不该说的，大概要嫁的人，也不是一开始设想的样子！但是，人生之所以美丽，或许就是因为，我们都不知道未来……","female","A2WGW5Y3ZFBDEC","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:07:39 UTC"
"38LRF35D5LB6OZUAL0YRPMR1VZ7U3F","御香记","听说，颜家又要和御亲王府结亲了，这次御亲王要娶的王妃居然是年仅五岁的痴傻儿，颜馨儿。  据说，御亲王三个月前才娶了颜家的嫡长女颜宁馨为王妃，结婚不到三天就暴病而亡。  大婚当日，那个从来不会说话的痴傻儿居然开口说话了！  第一句话就是向皇帝讨要圣旨，如果她在王府有任何闪失，定然与王府上下脱不了丝毫关系。  *  香粉世家嫡长女颜宁馨惨死王府，重生在自己五岁痴傻嫡妹身上，再次嫁入王府……    新文《千重引》关于白芷的故事，已经开始连载！","female","A8TIL9U6YHG5","女性读者","A2NJTYYY37DNO","男性读者","No","no_agreement","2018-02-04 21:06:43 UTC"
"3TKSOBLOHLVWVVPH02W22FXPU6EBB7","上神来了","慕九仙路顺遂，关键时刻却卡住迟迟飞升不了。  师父给她指了条明路，本来可以在天庭混一混等待时机达成所愿，哪知道半路却捡回个缠人精……  她出门办事，他揣着袖子望天：早点回来！  她跟仙僚说话，他无数记眼刀甩过来：那小子是谁？  她应酬归来，不过多喝了两杯酒，他打翻的醋简直能演一出水漫金山……  慕九有点头疼。  作为一个洪荒上神，这厮怎么一点都不像传说中高贵冷艳呢？","female","A3GLMBZSG3VU4P","女性读者","A8TIL9U6YHG5","男、女读者都可以","No","no_agreement","2018-02-04 21:31:09 UTC"
"38Z7YZ2SB3HTM95CPUL9JRW1BWYQI6","多宝佳人","不就是把男友借出去陪闺蜜回家过年吗，怎么就成了闺蜜的男友？  还从天而降一个好人系统，说自己有成人之美？  好吧，且看我好人系统成就的多宝人生。  群号：238284337","female","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:51:34 UTC"
"329E6HTMSWHSL3PYRMUPJZI3T8A3KS","秀色","再世为人，务实的青黛深知寻良人觅佳婿的重要性，  左挑右看，暗自筹算，不想却落入他人“陷阱”，  被谋去了一世姻缘，还有下辈子，下下辈子，下下下辈子……  ——*——*——  夫：上联——骗人无罪，只要爱人入窠。  下联——腹黑光荣，只要贤妻上钩。  妻：横批——圈圈你个叉叉  (PS:“秀色”可餐的不仅是美女，还有一众帅哥们~~~众草过眼，乃爱哪颗？？？)","female","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","女性读者","Yes","女性读者","2018-02-04 21:39:26 UTC"
"3BKZLF990ZEFC9KHTC7C5FQP1FWYQK","雄霸蛮荒","天才们在修炼着古人开创出来的功法时，章叶却已修炼着自己开创的功法。别人为一本武道秘籍争得头破血流的时候，章叶却在出售自创的武道秘籍赚钱。天才们在为自己的一点成绩沾沾自喜时，章叶却已把他们的师傅打得吐血而逃。别人穷毕生之力，也无法把一门功法修炼到大成，章叶却在短短的时间之内，就参悟透功法，并修炼到大成。打人就打他们的脸，踩人就往他们的鼻子踩，拧天才们的脸蛋，抽二世祖的耳光，拆老怪物的骨头，调戏各族美女，这就是一个天资低下，但悟性极高的少年的牛逼人生。（新书《星海圣人》已发，书号3546802，下方有推荐连接。）","male","A2NJTYYY37DNO","男性读者","A3GLMBZSG3VU4P","男性读者","Yes","男性读者","2018-02-04 21:03:18 UTC"
"335HHSX8CDKZ15QNEQX4JGONS4UDHV","家有鲜妻","桂仁新书《一品天下》已上架，坑品良好，欢迎围观，下面第一个直通车就是哦！O(∩_∩)O~  大户人家规矩多，愁煞换魂杀猪女。大字只识那几个，小姐规矩不懂得。  娘家婆家皆无良，相公还是纨绔子。狐朋狗友一大堆，个个都是顽劣货。  警告你们——别惹我！  小蜻蜓不是从前那朵池中荷，谁若让我不好过，亮出杀猪刀，管你是谁一样剁！  舍得一身剐，敢把这大宅门里各路人马统统拿下！  （本书为《冲囍》姊妹篇，宅斗，轻喜剧。）","female","A2NJTYYY37DNO","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:09:47 UTC"
"3TRB893CSJP5K0U237C0YO2QRTEG76","田园仙事","这个仙界有点囧，神仙也有特困户。  道行法力皆末等，隔壁邻居是鬼仙。  爹爹是美男，整天臭显摆。娘亲赛貂蝉，就会搞暧昧。  弟弟未成年，爱当跟屁虫。宠物是神兽，没事就睡觉。  好在有口井，养养动物种种田，关键时刻能救命。  小女子混迹在仙界，养家糊口泡神仙！  ^^^^^^^^  隆重推荐纯良系列正月初四《仙本纯良》，我不是妲己《妻本纯良》  感谢《名福妻实》作者无名指的束缚的封面","female","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男、女读者都可以","Yes","男、女读者都可以","2018-02-04 21:06:28 UTC"
"3JVP4ZJHDP75YG0D8WRU4L5JYS10IJ","逆隋","杨天：“阿摩，你记住，哥哥的东西是哥哥的，我不给，你不能抢。”  杨广：“可我要是喜欢呢？”  杨天：“那也不行，否则就会天下大乱，你会留下万世骂名，别人会骂你不忠不孝，骂你惨无人性，骂你……总之，最后还会死无葬身之地。”  杨广：“……”  半响，杨广怯生生的道：“哥哥，我吃一个苹果，会有这么严重么？”  推荐老茅自己已完本的书《闯王李自成新传》书号93534","male","A2WGW5Y3ZFBDEC","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 22:02:36 UTC"
